Record Id,Universities Owner.id,Universities Name,Universities Code,Vendor Name.id,Universities Active,Manufacturer,Universities Category,Sales Start Date,Sales End Date,Support Start Date,Support End Date,Created By.id,Modified By.id,Created Time,Modified Time,Unit Price,Commission Rate,Tax,Usage Unit,Qty Ordered,Quantity in Stock,Reorder Level,Handler.id,Quantity in Demand,Description,Taxable,Currency,Exchange Rate,Layout.id,Tag,Universities Image,Do they see financial docs before visa letter,Do they wish to see financial docs before offer,Do they ask for deposit before visa letter,Do they ask for deposit of conditional offer,City,Address,Country,State,Switchboard No,Post Code,AEC's Account Manager,Application Process Type,AEC's Account Manager Mobile,AEC's Account Manager Email,International Manager Phone,Contract valid till,International Manager Name,Accounts Executive Name (to claim commission),International Manager Email,Do they need SOP for applications,Accounts Executive Phone,Accounts Executive Email,Do they take an interview before releasing offer,Do they need LOR for every application,Any other useful contact,University Website,University Turnaround Time for decisions (in days),Do they take an interview before visa letter,Do they accept appointment of agent,Do they accept Change of Agent,Processed Through,User Modified Time,System Related Activity Time,User Related Activity Time,System Modified Time,THE World Ranking (Latest),QS World Ranking (Latest),National Ranking,Established In,Total International Students,Total number of students,Type of University,Application Fee,Do they issue Conditional Offers,Is Lateral Entry Allowed,Total Staff,On Campus Accommodation available,Latitude Longitude,Address 2,Please enter the details of scholarships available,Notable Alumni (just names and designation / role),Affiliations,Rankings - Miscellaneous,Number of Campus,Campus Size (in Acres),Location of Campus,Which Tier,Record Status,Locked
zcrm_3554776000000614151,zcrm_3554776000000575001,ITM-Vocational University,,,true,,false,,,,,zcrm_3554776000000575001,zcrm_3554776000032513001,2018-11-20 14:56:25,2021-07-01 14:39:20,0.0,0.0,,,0.0,0.0,0.0,,0.0,,true,,,zcrm_3554776000000091009,,,,,,,Vadodara,,,Gujarat,,,,,,,,,,,,,,,,,,http://www.itm.edu/,,,,,,2021-07-01 14:39:20,,,,,,,,,,,,,,,,,,,,,,,,Gujarat,Tier 3,Available,false
zcrm_3554776000000614152,zcrm_3554776000000575001,Bengal Engineering and Science University,,,true,,false,,,,,zcrm_3554776000000575001,zcrm_3554776000032513001,2018-11-20 14:56:25,2021-06-30 15:24:03,0.0,0.0,,,0.0,0.0,0.0,,0.0,,true,,,zcrm_3554776000000091009,,,,,,,Howrah,,India,,,,,,,,,,,,,,,,,,,http://www.becs.ac.in/,,,,,,2021-06-30 15:24:03,,,,,,,,,,,,,,,,,,,,,,,,West Bengal,Tier 2,Available,false
zcrm_3554776000000614153,zcrm_3554776000000575001,Kadi Sarva Vishwavidyalaya,,,true,,false,,,,,zcrm_3554776000000575001,zcrm_3554776000032513001,2018-11-20 14:56:25,2021-07-01 15:38:01,0.0,0.0,,,0.0,0.0,0.0,,0.0,,true,,,zcrm_3554776000000091009,,,,,,,Gandhinagar,,India,Gujarat,,,,,,,,,,,,,,,,,,http://ksvuniversity.org.in/,,,,,,2021-07-01 15:38:01,,,,,,,,,,,,,,,,,,,,,,,,Gujarat,Tier 3,Available,false
zcrm_3554776000000614154,zcrm_3554776000000575001,UKA Tarsadia University,,,true,,false,,,,,zcrm_3554776000000575001,zcrm_3554776000032513001,2018-11-20 14:56:25,2021-07-03 12:49:08,0.0,0.0,,,0.0,0.0,0.0,,0.0,,true,,,zcrm_3554776000000091009,,,,,,,Gopal Vidyanagar,,India,Gujarat,,,,,,,,,,,,,,,,,,http://utu.ac.in/,,,,,,2021-07-03 12:49:08,,,,,,,,,,,,,,,,,,,,,,,,"Maliba Campus, Bardoli-Mahuva Road, Tarsadi, Mahuva-Bardoli Rd, Gopal Vidyanagar, Barodli, Gujarat 394350",Tier 3,Available,false
zcrm_3554776000000614155,zcrm_3554776000000575001,Nirma University,,,true,,false,,,,,zcrm_3554776000000575001,zcrm_3554776000032513001,2018-11-20 14:56:25,2022-02-09 14:25:13,0.0,0.0,,,0.0,0.0,0.0,,0.0,,true,,,zcrm_3554776000000091009,,,,,,,Ahmedabad,,India,Gujarat,,,,,,,,,,,,,,,,,,http://www.nirmauni.ac.in/,,,,,,2022-02-09 14:25:13,,,,,,,,,,,,,,,,,,,,,,,,Gujarat,Tier 1,Available,false
zcrm_3554776000000614156,zcrm_3554776000000575001,Pandit Deendayal Petroleum University,,,true,,false,,,,,zcrm_3554776000000575001,zcrm_3554776000032513001,2018-11-20 14:56:25,2021-07-02 14:37:46,0.0,0.0,,,0.0,0.0,0.0,,0.0,,true,,,zcrm_3554776000000091009,,,,,,,Gandhinagar,,India,Gujarat,,,,,,,,,,,,,,,,,,http://www.pdpu.ac.in/,,,,,,2021-07-02 14:37:46,,,,,,,,,,,,,,,,,,,,,,,,Gujarat,Tier 1,Available,false
zcrm_3554776000000614157,zcrm_3554776000000575001,R.K. University,,,true,,false,,,,,zcrm_3554776000000575001,zcrm_3554776000032513001,2018-11-20 14:56:25,2021-07-02 15:59:39,0.0,0.0,,,0.0,0.0,0.0,,0.0,,true,,,zcrm_3554776000000091009,,,,,,,Rajkot,,India,Gujarat,,,,,,,,,,,,,,,,,,http://rku.ac.in/,,,,,,2021-07-02 15:59:39,,,,,,,,,,,,,,,,,,,,,,,,Gujarat,Tier 3,Available,false
zcrm_3554776000000614158,zcrm_3554776000000575001,Rai University,,,true,,false,,,,,zcrm_3554776000000575001,zcrm_3554776000032513001,2018-11-20 14:56:25,2021-07-02 16:18:42,0.0,0.0,,,0.0,0.0,0.0,,0.0,,true,,,zcrm_3554776000000091009,,,,,,,Ahmedabad,,India,Gujarat,,,,,,,,,,,,,,,,,,http://www.raiuniversity.edu/,,,,,,2021-07-02 16:18:42,,,,,,,,,,,,,,,,,,,,,,,,Gujarat,Tier 3,Available,false
zcrm_3554776000000614159,zcrm_3554776000000575001,Birla Institute of Technology and Science,,,true,,false,,,,,zcrm_3554776000000575001,zcrm_3554776000032513001,2018-11-20 14:56:25,2022-01-21 14:26:07,0.0,0.0,,,0.0,0.0,0.0,,0.0,,true,,,zcrm_3554776000000091009,,,,,,,Pilani,,India,Rajasthan,,,,,,,,,,,,,,,,,,http://www.bits-pilani.ac.in/,,,,,,2022-01-21 14:26:07,,,,,,,,,,,,,,,,,,,,,,,,Rajasthan,Tier 1,Available,false
zcrm_3554776000000614160,zcrm_3554776000000575001,Delete,,,true,,false,,,,,zcrm_3554776000000575001,zcrm_3554776000032513001,2018-11-20 14:56:25,2022-01-25 10:26:54,0.0,0.0,,,0.0,0.0,0.0,,0.0,,true,,,zcrm_3554776000000091009,,,,,,,,,India,,,,,,,,,,,,,,,,,,,http://www.bharathuniv.com/,,,,,,2022-01-25 10:26:54,,,,,,,,,,,,,,,,,,,,,,,,"Bharath University Men's Hostel, Tiruvanchery, Selaiyur, Chennai, Tamil Nadu 600126",,Available,false
zcrm_3554776000000614161,zcrm_3554776000000575001,Team Lease Skills University,,,true,,false,,,,,zcrm_3554776000000575001,zcrm_3554776000032513001,2018-11-20 14:56:25,2021-07-03 12:12:59,0.0,0.0,,,0.0,0.0,0.0,,0.0,,true,,,zcrm_3554776000000091009,,,,,,,Vadodara,,India,Gujarat,,,,,,,,,,,,,,,,,,http://www.teamleaseuniversity.org/,,,,,,2021-07-03 12:12:59,,,,,,,,,,,,,,,,,,,,,,,,"ITI Campus, ITC Building, Tarsali Rd, Vadodara, Gujarat 390009",Tier 3,Available,false
zcrm_3554776000000614162,zcrm_3554776000000575001,Al-Falah University,,,true,,false,,,,,zcrm_3554776000000575001,zcrm_3554776000032513001,2018-11-20 14:56:25,2021-06-30 12:23:51,0.0,0.0,,,0.0,0.0,0.0,,0.0,,true,,,zcrm_3554776000000091009,,,,,,,,,India,,,,,,,,,,,,,,,,,,,http://alfalahuniversity.edu.in/,,,,,,2021-06-30 12:23:51,,,,,,,2014,,,Private,,,,,,,,,,,,,,Haryana,Tier 3,Available,false
zcrm_3554776000000614163,zcrm_3554776000000575001,Bharathiar University,,,true,,false,,,,,zcrm_3554776000000575001,zcrm_3554776000032513001,2018-11-20 14:56:25,2021-06-30 15:46:50,0.0,0.0,,,0.0,0.0,0.0,,0.0,,true,,,zcrm_3554776000000091009,,,,,,,Coimbatore,,India,,,,,,,,,,,,,,,,,,,http://www.b-u.ac.in/,,,,,,2021-06-30 15:46:50,,,,,,,,,,Public,,,,,,,,,,,,,,Tamil Nadu,Tier 1,Available,false
zcrm_3554776000000614164,zcrm_3554776000000575001,"Amity University, Gurgaon",,,true,,false,,,,,zcrm_3554776000000575001,zcrm_3554776000032513001,2018-11-20 14:56:25,2021-06-30 13:05:50,0.0,0.0,,,0.0,0.0,0.0,,0.0,,true,,,zcrm_3554776000000091009,,,,,,,,,India,,,,,,,,,,,,,,,,,,,http://amity.edu/gurgaon/,,,,,,2021-06-30 13:05:50,,,,,,,,,,Private,,,,,,,,,,,,,,Haryana,Tier 3,Available,false
zcrm_3554776000000614165,zcrm_3554776000000575001,Ansal University,,,true,,false,,,,,zcrm_3554776000000575001,zcrm_3554776000032513001,2018-11-20 14:56:25,2021-06-30 14:10:35,0.0,0.0,,,0.0,0.0,0.0,,0.0,,true,,,zcrm_3554776000000091009,,,,,,,Haryana,,India,,,,,,,,,,,,,,,,,,,http://www.ansaluniversity.edu.in/,,,,,,2021-06-30 14:10:35,,,,,,,2012,,,Private,,,,,,,,,,,,,,Haryana,Tier 3,Available,false
zcrm_3554776000000614166,zcrm_3554776000000575001,Apeejay Stya University,,,true,,false,,,,,zcrm_3554776000000575001,zcrm_3554776000032513001,2018-11-20 14:56:25,2021-06-30 14:13:25,0.0,0.0,,,0.0,0.0,0.0,,0.0,,true,,,zcrm_3554776000000091009,,,,,,,Sohna,,India,,,,,,,,,,,,,,,,,,,http://university.apeejay.edu/,,,,,,2021-06-30 14:13:25,,,,,,,,,,Private,,,,,,,,,,,,,,HARYANA,Tier 3,Available,false
zcrm_3554776000000614167,zcrm_3554776000000575001,Ashoka University,,,true,,false,,,,,zcrm_3554776000000575001,zcrm_3554776000032513001,2018-11-20 14:56:25,2021-06-30 14:23:11,0.0,0.0,,,0.0,0.0,0.0,,0.0,,true,,,zcrm_3554776000000091009,,,,,,,Sonepat,,India,,,,,,,,,,,,,,,,,,,http://www.ashoka.edu.in/,,,,,,2021-06-30 14:23:11,,,,,,,2014,,,Private,,,,,,,,,,,,,,Haryana,Tier 3,Available,false
zcrm_3554776000000614168,zcrm_3554776000000575001,Baba Mast Nath University,,,true,,false,,,,,zcrm_3554776000000575001,zcrm_3554776000032513001,2018-11-20 14:56:25,2021-06-30 14:52:36,0.0,0.0,,,0.0,0.0,0.0,,0.0,,true,,,zcrm_3554776000000091009,,,,,,,Rohtak,,India,,,,,,,,,,,,,,,,,,,http://www.babamastnathuniversity.com/,,,,,,2021-06-30 14:52:36,,,,,,,2012,,,Private,,,,,,,,,,,,,,Haryana,Tier 3,Available,false
zcrm_3554776000000614169,zcrm_3554776000000575001,BML Munjal University,,,true,,false,,,,,zcrm_3554776000000575001,zcrm_3554776000032513001,2018-11-20 14:56:25,2021-06-30 16:13:48,0.0,0.0,,,0.0,0.0,0.0,,0.0,,true,,,zcrm_3554776000000091009,,,,,,,Sidhrawali,,India,Haryana,,,,,,,,,,,,,,,,,,http://www.bml.edu.in/,,,,,,2021-06-30 16:13:48,,,,,,,,,,,,,,,,,,,,,,,,Haryana,Tier 3,Available,false
zcrm_3554776000000614170,zcrm_3554776000000575001,Bharati Vidyapeeth University,,,true,,false,,,,,zcrm_3554776000000575001,zcrm_3554776000032513001,2018-11-20 14:56:25,2022-01-21 14:12:10,0.0,0.0,,,0.0,0.0,0.0,,0.0,,true,,,zcrm_3554776000000091009,,,,,,,Pune,,India,Maharashtra,,,,,,,,,,,,,,,,,,www.bharatividyapeeth.edu/,,,,,,2022-01-21 14:12:10,,,,,,,,,,,,,,,,,,,,,,,,Maharashtra,Tier 1,Available,false
zcrm_3554776000000614171,zcrm_3554776000000575001,G.D. Goenka University,,,true,,false,,,,,zcrm_3554776000000575001,zcrm_3554776000032513001,2018-11-20 14:56:25,2022-02-09 14:25:13,0.0,0.0,,,0.0,0.0,0.0,,0.0,,true,,,zcrm_3554776000000091009,,,,,,,Gurgaon,,India,Haryana,,,,,,,,,,,,,,,,,,http://www.gdgoenkauniversity.com/,,,,,,2022-02-09 14:25:13,,,,,,,,,,,,,,,,,,,,,,,,Haryana,Tier 3,Available,false
zcrm_3554776000000614172,zcrm_3554776000000575001,ITM University,,,true,,false,,,,,zcrm_3554776000000575001,zcrm_3554776000032513001,2018-11-20 14:56:25,2022-01-24 16:16:10,0.0,0.0,,,0.0,0.0,0.0,,0.0,,true,,,zcrm_3554776000000091009,,,,,,,,,India,,,,,,,,,,,,,,,,,,,http://www.itmindia.edu/,,,,,,2022-01-24 16:16:10,,,,,,,,,,,,,,,,,,,,,,,,"Jhansi Rd, Turari, Gwalior, Madhya Pradesh 474001",Tier 3,Available,false
zcrm_3554776000000614173,zcrm_3554776000000575001,Jagan Nath University - Jaipur,,,true,,false,,,,,zcrm_3554776000000575001,zcrm_3554776000032513001,2018-11-20 14:56:25,2021-07-01 14:51:19,0.0,0.0,,,0.0,0.0,0.0,,0.0,,true,,,zcrm_3554776000000091009,,,,,,,Jaipur,,India,Rajasthan,,,,,,,,,,,,,,,,,,http://www.jagannathuniversityncr.ac.in/,,,,,,2021-07-01 14:51:19,,,,,,,,,,,,,,,,,,,,,,,,Rajasthan,Tier 2,Available,false
zcrm_3554776000000614174,zcrm_3554776000000575001,K.R. Mangalam University,,,true,,false,,,,,zcrm_3554776000000575001,zcrm_3554776000032513001,2018-11-20 14:56:25,2021-07-01 15:36:55,0.0,0.0,,,0.0,0.0,0.0,,0.0,,true,,,zcrm_3554776000000091009,,,,,,,Gurgaon,,India,Haryana,,,,,,,,,,,,,,,,,,http://www.krmangalam.edu.in/,,,,,,2021-07-01 15:36:55,,,,,,,,,,,,,,,,,,,,,,,,Haryana,Tier 3,Available,false
zcrm_3554776000000614175,zcrm_3554776000000575001,Bhatkhande Music Institute,,,true,,false,,,,,zcrm_3554776000000575001,zcrm_3554776000032513001,2018-11-20 14:56:25,2021-06-30 15:55:27,0.0,0.0,,,0.0,0.0,0.0,,0.0,,true,,,zcrm_3554776000000091009,,,,,,,Lucknow,,India,,,,,,,,,,,,,,,,,,,http://www.bhatkhandemusic.edu.in/pages/home.asp,,,,,,2021-06-30 15:55:27,,,,,,,,,,,,,,,,,,,,,,,,Uttar Pradesh,Tier 3,Available,false
zcrm_3554776000000614176,zcrm_3554776000000575001,M.V.N. University,,,true,,false,,,,,zcrm_3554776000000575001,zcrm_3554776000032513001,2018-11-20 14:56:25,2021-07-01 16:54:36,0.0,0.0,,,0.0,0.0,0.0,,0.0,,true,,,zcrm_3554776000000091009,,,,,,,Palwal,,India,Haryana,,,,,,,,,,,,,,,,,,http://mvn.edu.in/,,,,,,2021-07-01 16:54:36,,,,,,,,,,,,,,,,,,,,,,,,Haryana,Tier 3,Available,false
zcrm_3554776000000614177,zcrm_3554776000000575001,Maharashi Markandeshwar University,,,true,,false,,,,,zcrm_3554776000000575001,zcrm_3554776000076522006,2018-11-20 14:56:25,2021-07-04 00:09:41,0.0,0.0,,,0.0,0.0,0.0,,0.0,,true,,,zcrm_3554776000000091009,,,,,,,,,India,,,,,,,,,,,,,,,,,,,http://www.mmambala.org/,,,,,,2021-07-04 00:09:41,,,,,,,,,,,,,,,,,,,,,,,,"Mullana University Road, Mullana, Haryana 133207",,Available,false
zcrm_3554776000000614178,zcrm_3554776000000575001,Delete,,,true,,false,,,,,zcrm_3554776000000575001,zcrm_3554776000032513001,2018-11-20 14:56:25,2022-01-25 10:34:37,0.0,0.0,,,0.0,0.0,0.0,,0.0,,true,,,zcrm_3554776000000091009,,,,,,,Madhepura,,India,Bihar,,,,,,,,,,,,,,,,,,http://www.bnmuniversity.com/,,,,,,2022-01-25 10:34:37,,,,,,,,,,Public,,,,,,,,,,,,,,Bihar,Tier 3,Available,false
zcrm_3554776000000614179,zcrm_3554776000000575001,SRM University Modinagar,,,true,,false,,,,,zcrm_3554776000000575001,zcrm_3554776000032513001,2018-11-20 14:56:25,2022-02-09 14:25:13,0.0,0.0,,,0.0,0.0,0.0,,0.0,,true,,,zcrm_3554776000000091009,,,,,,,,,India,,,,,,,,,,,,,,,,,,,http://www.srmimt.net/,,,,,,2022-02-09 14:25:13,,,,,,,,,,,,,,,,,,,,,,,,"Delhi-NCR Campus, Delhi-Meerut Road, Modinagar, Ghaziabad-201204 (U.P.)",,Available,false
zcrm_3554776000000614180,zcrm_3554776000000575001,Jaypee University of Information Technology,,,true,,false,,,,,zcrm_3554776000000575001,zcrm_3554776000032513001,2018-11-20 14:56:25,2021-07-01 15:21:00,0.0,0.0,,,0.0,0.0,0.0,,0.0,,true,,,zcrm_3554776000000091009,,,,,,,Solan,,India,Himachal Pradesh,,,,,,,,,,,,,,,,,,http://www.juit.ac.in/,,,,,,2021-07-01 15:21:00,,,,,,,,,,,,,,,,,,,,,,,,Himachal Pradesh,Tier 2,Available,false
zcrm_3554776000000614181,zcrm_3554776000000575001,NIILM University,,,true,,false,,,,,zcrm_3554776000000575001,zcrm_3554776000032513001,2018-11-20 14:56:25,2021-07-02 12:57:32,0.0,0.0,,,0.0,0.0,0.0,,0.0,,true,,,zcrm_3554776000000091009,,,,,,,Kaithal,,India,Haryana,,,,,,,,,,,,,,,,,,http://www.niilmuniversity.in/,,,,,,2021-07-02 12:57:32,,,,,,,,,,,,,,,,,,,,,,,,Haryana,Tier 3,Available,false
zcrm_3554776000000614182,zcrm_3554776000000575001,O.P. Jindal Global University,,,true,,false,,,,,zcrm_3554776000000575001,zcrm_3554776000032513001,2018-11-20 14:56:25,2021-07-02 14:13:39,0.0,0.0,,,0.0,0.0,0.0,,0.0,,true,,,zcrm_3554776000000091009,,,,,,,Sonipat,,India,Haryana,,,,,,,,,,,,,,,,,,http://www.jgu.edu.in/,,,,,,2021-07-02 14:13:39,,,,,,,,,,,,,,,,,,,,,,,,Haryana,Tier 1,Available,false
zcrm_3554776000000614183,zcrm_3554776000000575001,Bihar Yoga Bharati,,,true,,false,,,,,zcrm_3554776000000575001,zcrm_3554776000032513001,2018-11-20 14:56:25,2021-06-30 16:02:33,0.0,0.0,,,0.0,0.0,0.0,,0.0,,true,,,zcrm_3554776000000091009,,,,,,,Fort Munger,,India,Bihar,,,,,,,,,,,,,,,,,,http://www.biharyoga.net/,,,,,,2021-06-30 16:02:33,,,,,,,,,,,,,,,,,,,,,,,,Bihar,Tier 3,Available,false
zcrm_3554776000000614184,zcrm_3554776000000575001,Shree Guru Gobind Singh Tricentenary University,,,true,,false,,,,,zcrm_3554776000000575001,zcrm_3554776000032513001,2018-11-20 14:56:25,2021-07-03 10:27:17,0.0,0.0,,,0.0,0.0,0.0,,0.0,,true,,,zcrm_3554776000000091009,,,,,,,Budhera,,India,Haryana,,,,,,,,,,,,,,,,,,http://www.sgtuniversity.ac.in/,,,,,,2021-07-03 10:27:17,,,,,,,,,,,,,,,,,,,,,,,,"Gurgaon-Badli Road Chandu, Budhera, Gurugram, Haryana 122505",Tier 3,Available,false
zcrm_3554776000000614185,zcrm_3554776000000575001,Birla Institute of Technology,,,true,,false,,,,,zcrm_3554776000000575001,zcrm_3554776000032513001,2018-11-20 14:56:25,2022-01-21 14:25:28,0.0,0.0,,,0.0,0.0,0.0,,0.0,,true,,,zcrm_3554776000000091009,,,,,,,Ranchi,,India,Jharkhand,,,,,,,,,,,,,,,,,,https://www.bitmesra.ac.in/,,,,,,2022-01-21 14:25:28,,,,,,,,,,,,,,,,,,,,,,,,Jharkhand,Tier 2,Available,false
zcrm_3554776000000614186,zcrm_3554776000000575001,Delete,,,true,,false,,,,,zcrm_3554776000000575001,zcrm_3554776000032513001,2018-11-20 14:56:25,2022-01-25 10:49:16,0.0,0.0,,,0.0,0.0,0.0,,0.0,,true,,,zcrm_3554776000000091009,,,,,,,,,India,,,,,,,,,,,,,,,,,,,http://www.efluniversity.ac.in/,,,,,,2022-01-25 10:49:16,,,,,,,,,,,,,,,,,,,,,,,,"The English and Foreign Languages University, Osmania University Main Rd, near Tarnaka, Ravindra Nagar, Osmania University, Amberpet, Hyderabad, Telangana 500007",Tier 1,Available,false
zcrm_3554776000000614187,zcrm_3554776000000575001,A.P.G. (Alakh Prakash Goyal) University,,,true,,false,,,,,zcrm_3554776000000575001,zcrm_3554776000032513001,2018-11-20 14:56:25,2022-01-24 14:58:00,0.0,0.0,,,0.0,0.0,0.0,,0.0,,true,,,zcrm_3554776000000091009,,,,,,,,,India,,,,,,,,,,,,,,,,,,,http://www.agu.edu.in/,,,,,,2022-01-24 14:58:00,,,,,,,,,,,,,,,,,,,,,,,,"Mehli-Shoghi Bypass Road, Shimla, Himachal Pradesh 171009",Tier 3,Available,false
zcrm_3554776000000614188,zcrm_3554776000000575001,Central Institute of Fisheries Education,,,true,,false,,,,,zcrm_3554776000000575001,zcrm_3554776000032513001,2018-11-20 14:56:25,2022-01-21 14:31:44,0.0,0.0,,,0.0,0.0,0.0,,0.0,,true,,,zcrm_3554776000000091009,,,,,,,Mumbai,,India,Maharashtra,,,,,,,,,,,,,,,,,,www.cife.edu.in/,,,,,,2022-01-21 14:31:44,,,,,,,,,,,,,,,,,,,,,,,,Maharashtra,Tier 1,Available,false
zcrm_3554776000000614189,zcrm_3554776000000575001,Arni University,,,true,,false,,,,,zcrm_3554776000000575001,zcrm_3554776000032513001,2018-11-20 14:56:25,2021-06-30 14:18:12,0.0,0.0,,,0.0,0.0,0.0,,0.0,,true,,,zcrm_3554776000000091009,,,,,,,Tehsil Indora,,India,,,,,,,,,,,,,,,,,,,http://www.arni.in/,,,,,,2021-06-30 14:18:12,,,,,,,2009,,,Private,,,,,,,,,,,,,,Himachal Pradesh,Tier 3,Available,false
zcrm_3554776000000614190,zcrm_3554776000000575001,Eternal University,,,true,,false,,,,,zcrm_3554776000000575001,zcrm_3554776000032513001,2018-11-20 14:56:25,2021-07-01 10:19:05,0.0,0.0,,,0.0,0.0,0.0,,0.0,,true,,,zcrm_3554776000000091009,,,,,,,Baru Sahib,,India,Himachal Pradesh,,,,,,,,,,,,,,,,,,www.eternaluniversity.edu.in,,,,,,2021-07-01 10:19:05,,,,,,,,,,,,,,,,,,,,,,,,Himachal Pradesh,Tier 3,Available,false
zcrm_3554776000000614191,zcrm_3554776000000575001,Central University for Tibetan Studies,,,true,,false,,,,,zcrm_3554776000000575001,zcrm_3554776000076522006,2018-11-20 14:56:25,2021-07-04 09:46:22,0.0,0.0,,,0.0,0.0,0.0,,0.0,,true,,,zcrm_3554776000000091009,,,,,,,,,India,,,,,,,,,,,,,,,,,,,www.cuts.ac.in/,,,,,,2021-07-04 09:46:22,,,,,,,,,,,,,,,,,,,,,,,,"Sarnath Rd, Mavaiya, Sarnath, Varanasi, Uttar Pradesh 221007",,Available,false
zcrm_3554776000000614192,zcrm_3554776000000575001,Chennai Mathematical Institute,,,true,,false,,,,,zcrm_3554776000000575001,zcrm_3554776000032513001,2018-11-20 14:56:25,2022-01-21 14:46:53,0.0,0.0,,,0.0,0.0,0.0,,0.0,,true,,,zcrm_3554776000000091009,,,,,,,Siruseri,,India,Tamil Nadu,,,,,,,,,,,,,,,,,,www.cmi.ac.in/,,,,,,2022-01-21 14:46:53,,,,,,,1989,,,,,,,,,,,,,,,,,Tamil Nadu,Tier 1,Available,false
zcrm_3554776000000614193,zcrm_3554776000000575001,Baddi University of Emerging Sciences & Technology,,,true,,false,,,,,zcrm_3554776000000575001,zcrm_3554776000032513001,2018-11-20 14:56:25,2022-01-24 14:59:24,0.0,0.0,,,0.0,0.0,0.0,,0.0,,true,,,zcrm_3554776000000091009,,,,,,,,,India,,,,,,,,,,,,,,,,,,,www.baddiuniv.ac.in,,,,,,2022-01-24 14:59:24,,,,,,,,,,,,,,,,,,,,,,,,"Baddi University of Emerging Sciences and Technology Makhnumajra, Baddi, Distt., Baddi solan, Himachal Pradesh 173205",Tier 3,Available,false
zcrm_3554776000000614194,zcrm_3554776000000575001,Bahra University,,,true,,false,,,,,zcrm_3554776000000575001,zcrm_3554776000032513001,2018-11-20 14:56:25,2021-06-30 15:06:24,0.0,0.0,,,0.0,0.0,0.0,,0.0,,true,,,zcrm_3554776000000091009,,,,,,,Solan,,India,,,,,,,,,,,,,,,,,,,http://www.bahrauniversity.edu.in/,,,,,,2021-06-30 15:06:24,,,,,,,2011,,,Private,,,,,,,,,,,,,,Himachal Pradesh,Tier 3,Available,false
zcrm_3554776000000614195,zcrm_3554776000000575001,Sai Nath University,,,true,,false,,,,,zcrm_3554776000000575001,zcrm_3554776000032513001,2018-11-20 14:56:25,2021-07-02 18:05:45,0.0,0.0,,,0.0,0.0,0.0,,0.0,,true,,,zcrm_3554776000000091009,,,,,,,Ranchi,,India,Jharkhand,,,,,,,,,,,,,,,,,,http://sainathuniversity.com/,,,,,,2021-07-02 18:05:45,,,,,,,,,,,,,,,,,,,,,,,,"Chandway, Kuchu Road, Ormanghi, Jirabar, Jharkhand 835219",Tier 3,Available,false
zcrm_3554776000000614196,zcrm_3554776000000575001,Career Point University - Hamirpur,,,true,,false,,,,,zcrm_3554776000000575001,zcrm_3554776000032513001,2018-11-20 14:56:25,2021-06-30 16:25:41,0.0,0.0,,,0.0,0.0,0.0,,0.0,,true,,,zcrm_3554776000000091009,,,,,,,Hamirpur,,India,Himachal Pradesh,,,,,,,,,,,,,,,,,,http://www.cpuh.in/,,,,,,2021-06-30 16:25:41,,,,,,,,,,,,,,,,,,,,,,,,Himachal Pradesh,Tier 3,Available,false
zcrm_3554776000000614197,zcrm_3554776000000575001,Chitkara University Solan,,,true,,false,,,,,zcrm_3554776000000575001,zcrm_3554776000032513001,2018-11-20 14:56:25,2021-06-30 17:24:51,0.0,0.0,,,0.0,0.0,0.0,,0.0,,true,,,zcrm_3554776000000091009,,,,,,,Solan,,India,Himachal Pradesh,,,,,,,,,,,,,,,,,,http://www.chitkara.edu.in/,,,,,,2021-06-30 17:24:51,,,,,,,,,,,,,,,,,,,,,,,,Himachal Pradesh,Tier 2,Available,false
zcrm_3554776000000614198,zcrm_3554776000000575001,Chettinad Academy of Research and Education (CARE),,,true,,false,,,,,zcrm_3554776000000575001,zcrm_3554776000032513001,2018-11-20 14:56:25,2022-01-21 14:49:02,0.0,0.0,,,0.0,0.0,0.0,,0.0,,true,,,zcrm_3554776000000091009,,,,,,,"Padur, Kelambakkam",,India,Tamil Nadu,,,,,,,,,,,,,,,,,,http://www.chettinadhospitals.com/,,,,,,2022-01-21 14:49:02,,,,,,,2005,,,,,,,,,,,,,,,,,Tamil Nadu,Tier 1,Available,false
zcrm_3554776000000614199,zcrm_3554776000000575001,I.E.C. (India Education Centre) University,,,true,,false,,,,,zcrm_3554776000000575001,zcrm_3554776000032513001,2018-11-20 14:56:25,2021-07-01 11:41:05,0.0,0.0,,,0.0,0.0,0.0,,0.0,,true,,,zcrm_3554776000000091009,,,,,,,Baddi,,India,Himachal Pradesh,,,,,,,,,,,,,,,,,,http://iecuniversity.com/,,,,,,2021-07-01 11:41:05,,,,,,,,,,,,,,,,,,,,,,,,"Himachal Pradesh, Baddi",Tier 3,Available,false
zcrm_3554776000000614200,zcrm_3554776000000575001,Christ University,,,true,,false,,,,,zcrm_3554776000000575001,zcrm_3554776000032513001,2018-11-20 14:56:25,2021-06-30 17:27:26,0.0,0.0,,,0.0,0.0,0.0,,0.0,,true,,,zcrm_3554776000000091009,,,,,,,Bangalore,,India,Karnataka,,,,,,,,,,,,,,,,,,http://www.christuniversity.in/,,,,,,2021-06-30 17:27:26,,,,,,,,,,,,,,,,,,,,,,,,Karnataka,Tier 1,Available,false
